Name,Brand,Selling Price,MRP,Discount,Ratings,No_of_ratings,Details
SAMSUNG 6 kg Fully Automatic Front Load with In-built Heater White,SAMSUNG,29750,32600,8% off,5,3 Ratings & 0 Reviews,['1000 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
LG 7.5 kg Semi Automatic Top Load White Grey,LG,14249,17090,16% off,4.5,117 Ratings & 9 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from LG']
ONIDA 6.8 kg Fully Automatic Top Load Red,ONIDA,16990,18990,10% off,4.2,305 Ratings & 86 Reviews,['780 rpm Max Speed' '2 Years Comprehensive Warranty from Onida']
MarQ by Flipkart 7.5 kg 5 Star Rating Semi Automatic Top Load White Maroon,MarQ,9690,11450,15% off,4.3,7590 Ratings & 913 Reviews,['1400 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Wash Motor from MarQ by Flipkart']
LG 6.5 kg Fully Automatic Front Load with In-built Heater Silver,LG,32990,43990,25% off,3.9,35 Ratings & 2 Reviews,['1200 RPM Max Speed' '5 Star Rating' '2 Years on Product and 10 Years on Motor from LG']
SAMSUNG 8 kg Fully Automatic Front Load Black,SAMSUNG,34500,48000,28% off,4.4,23161 Ratings & 2321 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
MOTOROLA 7 kg 5 Star Rating Garment Sterilization Fully Automatic Front Load with In-built Heater Whit...,MOTOROLA,24990,33990,26% off,4.2,629 Ratings & 92 Reviews,['1400 rpm Max Speed' '5 Star Rating' '1 Year Comprehensive Warranty and 3 Years Warranty on Motor from Motorola']
Lloyd 7 kg Semi Automatic Top Load White Blue,Lloyd,10930,14200,23% off,4.4,26 Ratings & 2 Reviews,['600 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years on Motor from Lloyd']
Lifelong 7.5 kg Semi Automatic Top Load Maroon White,Lifelong,7850,11490,31% off,3.8,237 Ratings & 29 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years Motor by Lifelong']
LG 6.5 kg 5 Star Rating Jet Spray Fully Automatic Top Load Silver,LG,21990,25490,13% off,4.4,87 Ratings & 6 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 10 Years on Motor']
Voltas Beko 8 kg Semi Automatic Top Load White Maroon,Voltas,13299,15490,14% off,4.4,25 Ratings & 5 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and Additional 3 Years On Wash and Spin Motor from Voltas Beko']
LG 8 kg with Auto Pre Wash Smart Diagnosis Smart Closing Door and 10 Water Levels Fully Automatic To...,LG,28490,34990,18% off,4.5,2379 Ratings & 205 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Motor from LG']
ONIDA 9.5 kg Semi Automatic Top Load Black,ONIDA,14299,17490,18% off,5,2 Ratings & 1 Reviews,['1350 rpm Max Speed' '2 Year warranty on product & 5 Year on Motor from Onida']
Haier 8.5 kg Semi Automatic Top Load White,Haier,15990,19500,18% off,4.6,27 Ratings & 3 Reviews,['1300 RPM Max Speed' '3 Star Rating' 'comprehensive- 24 months']
IFB 6.5 kg 5 Star 3D Wash Technology Gentle Wash In-built heater Fully Automatic Front Load with In-...,IFB,27990,32990,15% off,4.4,7877 Ratings & 1081 Reviews,['1000 rpm Max Speed' '5 Star Rating' '4 Years Complete Machine warranty 10 Years Motor Warranty and 10 Years Spare Part Support from IFB']
Haier 8.5 kg Semi Automatic Top Load Red White,Haier,15590,19100,18% off,4.6,27 Ratings & 3 Reviews,['1300 RPM Max Speed' '5 Star Rating' '2 years on the product 5 years on the motor']
LG 9 kg Fully Automatic Front Load with In-built Heater Black,LG,46998,56990,17% off,4.4,45 Ratings & 5 Reviews,['1400 RPM Max Speed' '5 Star Rating' '1 Years Comprehensive and 10 Years on Motor From LG']
Haier 7 kg Semi Automatic Top Load Multicolor,Haier,11990,13000,7% off,4.5,70 Ratings & 5 Reviews,['740 rpm Max Speed' '1 Year Standard Brand Warranty on Product']
Panasonic 6.5 kg Fully Automatic Top Load Grey,Panasonic,14990,16800,10% off,4.3,1425 Ratings & 161 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 10 Years on Motor']
Godrej 7 kg Fully Automatic Top Load with In-built Heater Grey,Godrej,17990,26400,31% off,4,55 Ratings & 4 Reviews,['670 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 10 Years on Motor']
LG 9 kg 5 Star Fully Automatic Front Load with In-built Heater Silver,LG,41419,51689,19% off,4.5,2626 Ratings & 304 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Motor from LG']
Haier 7 kg Fully Automatic Top Load Grey,Haier,19990,25000,20% off,4,4 Ratings & 2 Reviews,['800 RPM Max Speed' '2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Haier']
Midea 8 kg 5 Star Fully Automatic Top Load Grey,Midea,16990,24990,32% off,4.2,1421 Ratings & 183 Reviews,['680 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product']
Whirlpool 7.5 kg Semi Automatic Top Load Blue,Whirlpool,13358,15500,13% off,4,74 Ratings & 5 Reviews,['1450 RPM Max Speed' '5 Star Rating' '(2 + 3) Years Warranty. 2 Years Comprehensive Warranty and 3 Years Extended Warranty on Wash Motor and Prime Mover.']
Haier 6 kg Fully Automatic Front Load with In-built Heater White,Haier,25399,28990,12% off,4.5,80 Ratings & 14 Reviews,['1000 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Haier']
BOSCH 7 kg INVERTER TOUCH CONTROL Fully Automatic Front Load with In-built Heater White,BOSCH,30990,40099,22% off,4.4,10680 Ratings & 1375 Reviews,['1200 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 12 Years on Motor']
Haier 6.5 kg Fully Automatic Top Load Silver,Haier,17990,23000,21% off,4.3,398 Ratings & 47 Reviews,['700 rpm Max Speed' '2 years Comprehensive Warranty and 10 years Warranty on motor from Haire']
SAMSUNG 6.5 kg Fully Automatic Top Load Grey,SAMSUNG,17490,23300,24% off,4.2,54 Ratings & 8 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
IFB 7 kg 5 Star Fully Automatic Front Load with In-built Heater White,IFB,34190,38790,11% off,4.2,204 Ratings & 13 Reviews,['1000 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB']
SAMSUNG 8 kg Fully Automatic Top Load Silver,SAMSUNG,25500,28000,8% off,4.5,63 Ratings & 1 Reviews,['680 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
SAMSUNG 7 kg Fully Automatic Top Load Grey,SAMSUNG,17999,21100,14% off,4.2,141 Ratings & 11 Reviews,['680 rpm Max Speed' '2 Years On Product and 10 Years on Motor from Samsung']
SAMSUNG 9 kg Fully Automatic Top Load Grey,SAMSUNG,25550,32800,22% off,4.3,157 Ratings & 5 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
Haier 7.5 kg Fully Automatic Front Load with In-built Heater Gold,Haier,40750,49990,18% off,4.5,17 Ratings & 2 Reviews,['1200 rpm Max Speed' '3 Years Warranty on Product and 20 Years on Motor from Haier']
Candes 8.5 kg Semi Automatic Top Load Black White,Candes,9690,14999,35% off,4.3,833 Ratings & 154 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor']
MarQ by Flipkart 10.2 kg with Tangle Free Wash Fully Automatic Top Load Grey,MarQ,19990,26999,25% off,4.3,2405 Ratings & 346 Reviews,['700 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from MarQ']
Voltas Beko 8.5 kg Semi Automatic Top Load Red White,Voltas,14498,21290,31% off,4.8,4 Ratings & 1 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and Additional 3 Years on Wash and Spin Motor From Voltas Beko']
MarQ by Flipkart 6.5 kg with Twin Shower Technology Fully Automatic Top Load Grey,MarQ,12990,15499,16% off,4.2,11568 Ratings & 1596 Reviews,['700 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from MarQ']
BOSCH 7 kg Fully Automatic Front Load White,BOSCH,34460,44090,21% off,4.7,3 Ratings & 0 Reviews,['1000 rpm Max Speed' '2 Years Comprehensive Warranty on Product and 10 Years on Motor from Bosch']
LG 7 kg 4 Star Rating Semi Automatic Top Load White Maroon,LG,14199,15990,11% off,4.5,868 Ratings & 67 Reviews,['1300 rpm Max Speed' '4 Star Rating' '2 Years Warranty on Product and 5 Years on Motor']
IFB 6.5 kg 5 Star Wi-fi & Voice Enabled Dual-tone with IMD panel Anti- Allergen In-built heater Ful...,IFB,35939,38430,6% off,4.3,204 Ratings & 28 Reviews,['1000 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty and 10 Years Spare Part Support From IFB']
IFB 7 kg 5 Star Fully Automatic Front Load with In-built Heater White,IFB,34180,38790,11% off,4.2,204 Ratings & 13 Reviews,['1000 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB']
SAMSUNG 9 kg 5 Star Fully Automatic Front Load Grey,SAMSUNG,41990,51500,18% off,4.6,29 Ratings & 3 Reviews,['1400 rpm Max Speed' '5 Star Rating' '3 Years on Product and 10 Years on Motor from Samsung']
LG 6 kg Fully Automatic Front Load with In-built Heater White,LG,30836,34279,10% off,4.4,43 Ratings & 5 Reviews,['1000 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Complete Washing Machine and 10 Years on Motor from LG']
LG 8 kg With Steam Fully Automatic Front Load with In-built Heater Silver,LG,39999,53990,25% off,4.4,542 Ratings & 50 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Motor from LG']
Voltas Beko 8.5 kg Semi Automatic Top Load White Blue,Voltas,14249,16790,15% off,4.3,489 Ratings & 63 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Year comprehensive Warranty on Product and additional 03 Years on Wash & Spin Motor']
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater White,LG,37990,39990,5% off,4.4,154 Ratings & 28 Reviews,['1000 rpm Max Speed' '2 Years Comprehensive Warranty from LG']
IFB 8.5/6.5 kg Refresher 3-in-1 Laundrimagic Wi-fi enabled Inverter with Steam Washer with Dryer with ...,IFB,59830,67990,12% off,4.4,21 Ratings & 1 Reviews,['1400 rpm Max Speed' '5 Star Rating' '4 Years Complete Machine warranty 10 Years Motor Warranty and 10 Years Spare Part Support from IFB']
Whirlpool 9.5 kg 5 Star Hard Water wash Semi Automatic Top Load Purple White,Whirlpool,15649,20350,23% off,4.4,3173 Ratings & 421 Reviews,['1400 rpm Max Speed' '2 Years Comprehensive Warranty on Product and 10 Years on Wash Motor and Prime Mover from Whirlpool']
ONIDA 8.5 kg Semi Automatic Top Load White Maroon,ONIDA,15984,19999,20% off,4.3,7 Ratings & 1 Reviews,['1350 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Onida']
MarQ by Flipkart 7 kg 5 Star Rating Innowash+ Fully Automatic Top Load Grey,MarQ,14290,15999,10% off,4.2,11568 Ratings & 1596 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Motor']
LG 8 kg Fully Automatic Top Load Grey,LG,26999,33990,20% off,4.5,110 Ratings & 9 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG']
SAMSUNG 6.5 kg Fully Automatic Front Load with In-built Heater Silver,SAMSUNG,27490,32500,15% off,4.4,47 Ratings & 7 Reviews,['1000 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
Voltas Beko 8 kg Semi Automatic Top Load Blue,Voltas,13899,18490,24% off,4.4,30 Ratings & 3 Reviews,['1450 RPM Max Speed' '5 Star Rating' '5 Years International Warranty']
Godrej 8 kg Fully Automatic Front Load with In-built Heater Silver,Godrej,36990,46500,20% off,3.8,4 Ratings & 0 Reviews,['1400 rpm Max Speed' '2 Years Warranty on Product and 10 Years on Motor']
Godrej 6 kg Fully Automatic Front Load with In-built Heater White,Godrej,25430,30900,17% off,4.2,121 Ratings & 25 Reviews,['1000 rpm Max Speed' '2 Years comprehensive Warranty and 10 Years Warranty on Motor from Godrej']
IFB 6.5 kg 5 Star Fully Automatic Top Load Silver,IFB,19290,20490,5% off,4.3,6192 Ratings & 631 Reviews,['720 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB']
White Westinghouse (Trademark by Electrolux) 10.5 kg Fully Automatic Front Load with In-built Heater W...,White,28499,49999,43% off,4.1,266 Ratings & 51 Reviews,['1200 rpm Max Speed' '2 Years on Product and 5 Years on Motor from White Westinghouse (Trademark by Electrolux)']
LG 7 kg Fully Automatic Top Load Grey,LG,23919,28990,17% off,4.5,80 Ratings & 11 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG']
LG 8 kg Fully Automatic Top Load Brown,LG,26190,35990,27% off,2.8,4 Ratings & 0 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Compressor from LG']
TCL 8.5 kg Fully Automatic Top Load White Grey,TCL,19990,25990,23% off,4.2,15 Ratings & 2 Reviews,['800 rpm Max Speed' '1 Year Comprehensive Warranty on Product and 5 Years on Motor']
Whirlpool 8.5 kg Semi Automatic Top Load Grey,Whirlpool,15490,19742,21% off,4.5,33 Ratings & 3 Reviews,['1400 RPM Max Speed' '5 Star Rating' '2 year complete warrenty for washing machine.']
Galanz 10/6 kg Quick Wash Inverter Washer with Dryer with In-built Heater Silver,Galanz,32990,54990,40% off,3.4,38 Ratings & 11 Reviews,['1400 rpm Max Speed' '2 years comprehensive warranty on product and 8 years on motor']
MOTOROLA 6 kg 5 Star Fully Automatic Top Load Grey,MOTOROLA,13290,17599,24% off,4.2,4361 Ratings & 629 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 5 Years on Motor']
BOSCH 7 kg Semi Automatic Top Load Grey,BOSCH,22499,39999,43% off,3.7,3 Ratings & 0 Reviews,['680 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Bosch']
Panasonic 10 kg Semi Automatic Top Load Grey,Panasonic,17460,25000,30% off,3.8,5 Ratings & 0 Reviews,['550 RPM Max Speed' '5 Star Rating' '2 Years On Product and 5 Years on Motor']
Panasonic 7 kg Fully Automatic Top Load Grey,Panasonic,18770,21300,11% off,3.7,3 Ratings & 0 Reviews,['702 RPM Max Speed' '5 Star Rating' '2 Years On Product and 10 Years on Motor']
MOTOROLA 7 kg Inverter Technology Fully Automatic Front Load with In-built Heater White,MOTOROLA,24990,34999,28% off,4.2,213 Ratings & 39 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Motor from Motorola']
Whirlpool 8 kg 5 Star Power Dry Technology Semi Automatic Top Load Maroon,Whirlpool,13449,14950,10% off,4.3,2628 Ratings & 262 Reviews,['1450 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor Spin motor and Prime Mover from Whirlpool']
Whirlpool 6.2 kg Hard Water wash Fully Automatic Top Load Grey,Whirlpool,13990,16800,16% off,4.3,12787 Ratings & 1319 Reviews,['740 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Whirlpool.']
Voltas Beko 7.5 kg Semi Automatic Top Load White Blue,Voltas,12559,15990,21% off,4.8,8 Ratings & 0 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Year comprehensive Warranty on Product and additional 03 Years on Wash & Spin Motor']
Godrej 7.2 kg Semi Automatic Top Load Red White,Godrej,11690,12500,6% off,3.7,3 Ratings & 1 Reviews,['1440 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Godrej']
Voltas Beko 8.5 kg Semi Automatic Top Load Blue,Voltas,14637,21290,31% off,4.3,489 Ratings & 63 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 3 Years on Motor']
LG 8 kg Fully Automatic Front Load Silver,LG,35990,45990,21% off,4.6,27 Ratings & 3 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 10 Years on Motor From LG']
Panasonic 8 kg Semi Automatic Top Load Blue,Panasonic,14490,16000,9% off,4.3,3 Ratings & 1 Reviews,['1350 RPM Max Speed' '5 Star Rating' '2 YEAR']
IFB 7 kg 5 Star 3D Wash Technology Aqua Energie In-built heater Fully Automatic Front Load with In-b...,IFB,33290,37790,11% off,4.3,673 Ratings & 55 Reviews,['1000 rpm Max Speed' '5 Star Rating' '4 Years Comprehensive Warranty and 10 Years Spare Part Support From IFB']
Whirlpool 7 kg Semi Automatic Top Load Red,Whirlpool,11162,14000,20% off,4.4,2491 Ratings & 343 Reviews,['1400 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Whirlpool']
Lloyd 9 kg Semi Automatic Top Load Red White,Lloyd,15699,16790,6% off,5,10 Ratings & 1 Reviews,['750 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 5 Years on Motor']
Haier 6.5 kg Semi Automatic Top Load White,Haier,10295,12700,18% off,4.4,7 Ratings & 0 Reviews,['1300 RPM Max Speed' '1 Year Comprehensive Warranty and 5 Years Warranty on Motor from Haier']
LG 7 kg 4 Star Semi Automatic Top Load Grey White,LG,11990,14790,18% off,4.4,19062 Ratings & 1643 Reviews,['1300 rpm Max Speed' '4 Star Rating' '2 Years Comprehensive Warranty on product and 5 Years on Motor from LG']
Panasonic 7 kg Fully Automatic Top Load Silver,Panasonic,17900,19300,7% off,5,4 Ratings & 0 Reviews,['680 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 10 Years on Motor']
Voltas Beko 7 kg Semi Automatic Top Load White Blue,Voltas,12059,14990,19% off,4.3,489 Ratings & 63 Reviews,['1300 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 3 Years on Motor']
MOTOROLA 8 kg Dryer with In-built Heater White,MOTOROLA,25990,40499,35% off,3.4,31 Ratings & 8 Reviews,['1000 rpm Max Speed' '2 Years Warranty from Motorola']
Godrej 9 kg Semi Automatic Top Load White Purple,Godrej,15993,18390,13% off,4.3,259 Ratings & 33 Reviews,['1400 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Godrej']
White Westinghouse (Trademark by Electrolux) 6.5 kg Fully Automatic Top Load Grey,White,12499,15999,21% off,4,70 Ratings & 21 Reviews,['700 rpm Max Speed' '2 Years Warranty on Product and 5 Years on Motor']
RGL 7 kg Semi Automatic Top Load White Gold,RGL,10990,11990,8% off,4.3,9 Ratings & 0 Reviews,['1350 rpm Max Speed' '2 Years Comprehensive Warranty from RGL']
SAMSUNG 6.5 kg Semi Automatic Top Load White Blue Grey,SAMSUNG,11100,11900,6% off,4.3,63 Ratings & 3 Reviews,['700 RPM Max Speed' '5 Star Rating' '2 Years on Product and 5 Years Warranty on Motor']
SAMSUNG 8 kg Fully Automatic Top Load Silver,SAMSUNG,23400,31900,26% off,4.5,63 Ratings & 1 Reviews,['680 rpm Max Speed' '5 Star Rating' '2 years comprehensive warranty on the product 20 years warranty on the DIT Motor']
MarQ by Flipkart 6.5 kg 5 Star Rating Semi Automatic Top Load White Blue,MarQ,7690,10490,26% off,4.3,53562 Ratings & 6102 Reviews,['1350 RPM Max Speed' '5 Star Rating' '2 Years Comprehensive and 5 Years on Motor']
TCL 8.5 kg Fully Automatic Top Load Grey,TCL,19990,25990,23% off,3.9,59 Ratings & 4 Reviews,['800 rpm Max Speed' '1 Year Comprehensive Warranty on Product and 5 Years on Motor']
Galanz 8 kg Quick Wash Fully Automatic Top Load Silver,Galanz,19990,24290,17% off,4.1,250 Ratings & 42 Reviews,['730 rpm Max Speed' '2 years comprehensive warranty on product and 10 years on motor']
Haier 9 kg Semi Automatic Top Load White Blue,Haier,15950,16990,6% off,4.1,144 Ratings & 17 Reviews,['1300 rpm Max Speed' '2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Haier']
White Westinghouse (Trademark by Electrolux) 8.5 kg Fully Automatic Front Load with In-built Heater Wh...,White,23499,33499,29% off,4.1,266 Ratings & 51 Reviews,['1000 rpm Max Speed' '2 Years on Product and 5 Years on Motor from White Westinghouse (Trademark by Electrolux)']
Voltas Beko 7 kg Semi Automatic Top Load Maroon,Voltas,8649,14990,42% off,4.3,15 Ratings & 0 Reviews,['440 RPM Max Speed' '5 Star Rating' '2']
Whirlpool 7.5 kg Fully Automatic Top Load Grey,Whirlpool,21145,25600,17% off,4,68 Ratings & 4 Reviews,['740 rpm Max Speed' '5 Star Rating' '2 Years Warranty on Product and 10 Years on Motor from Whirlpool']
Hafele 6 kg Hygiene Wash 15 Min Wash Smart Motor Technology Fully Automatic Front Load with In-built...,Hafele,23990,34990,31% off,4.3,124 Ratings & 21 Reviews,['1000 rpm Max Speed' '1 Year Warranty on Product and 10 Years on Motor']
Whirlpool 9.5 kg With Hard water wash Fully Automatic Top Load Grey,Whirlpool,28719,32473,11% off,4.2,112 Ratings & 16 Reviews,['740 rpm Max Speed' '3 Years Comprehensive Warranty and 10 Years Warranty on Motor from Whirlpool']
LG 7 kg Fully Automatic Top Load Grey,LG,26990,30990,12% off,4.3,36 Ratings & 7 Reviews,['700 rpm Max Speed' '5 Star Rating' '2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG']
Sansui 8.5 kg Pro Clean Semi Automatic Top Load White Maroon,Sansui,9999,14550,31% off,4.3,681 Ratings & 78 Reviews,['1400 RPM Max Speed' '2 Years Comprehensive and 5 Years on Wash Motor']
Godrej 6.5 kg Fully Automatic Top Load Blue,Godrej,18990,23040,17% off,4.3,158 Ratings & 18 Reviews,['700 rpm Max Speed' '2 Years Comprehensive Warranty and 10 Years Warranty on Motor from Godrej']
SAMSUNG 8 kg Fully Automatic Front Load White,SAMSUNG,36999,47000,21% off,4.7,3 Ratings & 1 Reviews,['1400 rpm Max Speed' '5 Star Rating' '2 Years on Product and 10 Years on Motor from Samsung']
Haier 6.5 kg Fully Automatic Top Load Grey,Haier,17099,25000,31% off,4.3,6 Ratings & 0 Reviews,['800 RPM Max Speed' '2 years on product 10 years on motor']
Lloyd 7.2 kg Semi Automatic Top Load White Blue,Lloyd,10900,12000,9% off,4.7,3 Ratings & 0 Reviews,['1350 rpm Max Speed' '2 years Comprehensive Warranty (Excluding all rubber and plastic parts) and 3 years Warranty on motor from Lloyd']
Lloyd 8 kg Semi Automatic Top Load Grey,Lloyd,13499,13900,2% off,4.3,8 Ratings & 1 Reviews,['1320 rpm Max Speed' '2 years Comprehensive Warranty (Excluding all rubber and plastic parts) & additional 3 years Warranty only on motor']
Haier 7 kg Fully Automatic Top Load Grey Black,Haier,20120,29000,30% off,4.6,5 Ratings & 1 Reviews,['1000 rpm Max Speed' '1 Year Standard Brand Warranty on Product']
Intex 7 kg Semi Automatic Top Load Blue White,Intex,8190,13990,41% off,4.5,12 Ratings & 3 Reviews,['1300 rpm Max Speed' '2 Years Comprehensive Warranty on Product and 5 Years on Motor']
Sansui 6.5 kg Pro Clean Semi Automatic Top Load White Maroon,Sansui,7999,10890,26% off,4.2,1922 Ratings & 188 Reviews,['1350 rpm Max Speed' '2 Years Comprehensive and 5 Years on Wash Motor']
Midea 6 kg Fully Automatic Front Load with In-built Heater White,Midea,17990,23990,25% off,4.3,16500 Ratings & 3006 Reviews,['1000 RPM Max Speed' '2 Years Comprehensive Warranty from Midea']
SAMSUNG 6.5 kg Fully Automatic Top Load White Black,SAMSUNG,18899,21990,14% off,4.4,429 Ratings & 37 Reviews,['680 rpm Max Speed' '3 Years Comprehensive Warranty and 10 Years Warranty on Motor from Samsung']
